iTx 	iRx    chrec  frequency/Hz    Real{E/H}     Imag{E/H}
23 	 1 	 Ex 	 0.25 	 1.235985e-15 	 2.031355e-17
23 	 2 	 Ex 	 0.25 	 1.316529e-15 	 1.358087e-17
23 	 3 	 Ex 	 0.25 	 1.389993e-15 	 5.683635e-18
23 	 4 	 Ex 	 0.25 	 1.468715e-15 	 -3.557670e-18
23 	 5 	 Ex 	 0.25 	 1.555266e-15 	 -1.285976e-17
23 	 6 	 Ex 	 0.25 	 1.644530e-15 	 -2.057411e-17
23 	 7 	 Ex 	 0.25 	 1.737534e-15 	 -2.857838e-17
23 	 8 	 Ex 	 0.25 	 1.831817e-15 	 -3.485135e-17
23 	 9 	 Ex 	 0.25 	 1.926436e-15 	 -4.163429e-17
23 	 10 	 Ex 	 0.25 	 2.022458e-15 	 -4.729286e-17
23 	 11 	 Ex 	 0.25 	 2.118737e-15 	 -5.345902e-17
23 	 12 	 Ex 	 0.25 	 2.216441e-15 	 -5.879626e-17
23 	 13 	 Ex 	 0.25 	 2.314118e-15 	 -6.461558e-17
23 	 14 	 Ex 	 0.25 	 2.413133e-15 	 -6.979448e-17
23 	 15 	 Ex 	 0.25 	 2.511535e-15 	 -7.556375e-17
23 	 16 	 Ex 	 0.25 	 2.610569e-15 	 -8.099319e-17
23 	 17 	 Ex 	 0.25 	 2.708509e-15 	 -8.717887e-17
23 	 18 	 Ex 	 0.25 	 2.808397e-15 	 -9.354194e-17
23 	 19 	 Ex 	 0.25 	 2.908936e-15 	 -1.005311e-16
23 	 20 	 Ex 	 0.25 	 3.010719e-15 	 -1.094812e-16
23 	 21 	 Ex 	 0.25 	 3.107690e-15 	 -1.201670e-16
23 	 22 	 Ex 	 0.25 	 3.203324e-15 	 -1.357894e-16
23 	 23 	 Ex 	 0.25 	 3.299980e-15 	 -1.531523e-16
23 	 24 	 Ex 	 0.25 	 3.399599e-15 	 -1.697922e-16
23 	 25 	 Ex 	 0.25 	 3.496334e-15 	 -1.859410e-16
23 	 26 	 Ex 	 0.25 	 3.604620e-15 	 -1.933444e-16
